gene1	gene2	SP
YQE_06802	YQE_02504	0.891
YQE_06803	YQE_11010	0.891
YQE_06806	YQE_06807	0.891
YQE_06808	YQE_05985	0.891
YQE_06808	YQE_06261	0.891
YQE_06808	YQE_09047	0.891
YQE_06808	YQE_09277	0.891
YQE_06808	YQE_05379	0.891
YQE_06808	YQE_12837	0.891
YQE_06808	YQE_07625	0.891
YQE_06814	YQE_02390	0.891
YQE_06814	YQE_06174	0.891
YQE_06817	YQE_09726	0.891
YQE_03205	YQE_05409	0.891
YQE_07866	YQE_02086	0.891
YQE_07866	YQE_12093	0.891
YQE_07866	YQE_12102	0.891
YQE_07871	YQE_10990	0.891
YQE_07876	YQE_04325	0.891
YQE_07876	YQE_05045	0.891
YQE_07876	YQE_09990	0.891
YQE_07876	YQE_01387	0.891
YQE_07881	YQE_05420	0.891
YQE_07887	YQE_06189	0.891
YQE_07894	YQE_10233	0.891
YQE_07894	YQE_09540	0.891
YQE_07895	YQE_00855	0.891
YQE_07895	YQE_09996	0.891
YQE_07895	YQE_08470	0.891
YQE_07897	YQE_02922	0.891
YQE_07899	YQE_11799	0.891
YQE_07907	YQE_12028	0.891
YQE_07909	YQE_09318	0.891
YQE_07909	YQE_10966	0.891
YQE_07919	YQE_00305	0.891
YQE_07919	YQE_06153	0.891
YQE_07919	YQE_01914	0.891
YQE_07926	YQE_05347	0.891
YQE_04978	YQE_00347	0.891
YQE_04655	YQE_10534	0.891
YQE_04655	YQE_04640	0.891
YQE_04655	YQE_04641	0.891
YQE_01870	YQE_02873	0.891
YQE_01872	YQE_06211	0.891
YQE_01968	YQE_07375	0.891
YQE_01969	YQE_06942	0.891
YQE_01969	YQE_03848	0.891
YQE_01970	YQE_02063	0.891
YQE_01970	YQE_10909	0.891
YQE_01970	YQE_02629	0.891
YQE_01970	YQE_01992	0.891
YQE_09683	YQE_00507	0.891
YQE_09683	YQE_01281	0.891
YQE_09684	YQE_02882	0.891
YQE_09688	YQE_00223	0.891
YQE_09688	YQE_06116	0.891
YQE_00158	YQE_09757	0.891
YQE_00158	YQE_08541	0.891
YQE_00159	YQE_10233	0.891
YQE_02534	YQE_03559	0.891
YQE_01488	YQE_05616	0.891
YQE_01488	YQE_05618	0.891
YQE_01488	YQE_05619	0.891
YQE_01304	YQE_07011	0.891
YQE_01304	YQE_06143	0.891
YQE_01304	YQE_12935	0.891
YQE_08968	YQE_04265	0.891
YQE_08969	YQE_12825	0.891
YQE_08970	YQE_05326	0.891
YQE_08970	YQE_06855	0.891
YQE_08976	YQE_06371	0.891
YQE_08977	YQE_08560	0.891
YQE_09743	YQE_05455	0.891
YQE_09743	YQE_04995	0.891
YQE_03138	YQE_06113	0.891
YQE_03140	YQE_03541	0.891
YQE_03140	YQE_12502	0.891
YQE_03143	YQE_05630	0.891
YQE_02621	YQE_04639	0.891
YQE_02621	YQE_04527	0.891
YQE_00503	YQE_07044	0.891
YQE_00503	YQE_06221	0.891
YQE_04451	YQE_09767	0.891
YQE_04452	YQE_11511	0.891
YQE_04452	YQE_00443	0.891
YQE_03116	YQE_08903	0.891
YQE_03116	YQE_03772	0.891
YQE_03116	YQE_09056	0.891
YQE_03116	YQE_12906	0.891
YQE_03117	YQE_05456	0.891
YQE_03117	YQE_03772	0.891
YQE_03117	YQE_06276	0.891
YQE_03117	YQE_08161	0.891
YQE_03117	YQE_01289	0.891
YQE_03119	YQE_06993	0.891
YQE_03119	YQE_05388	0.891
YQE_03119	YQE_02781	0.891
YQE_03119	YQE_07105	0.891
YQE_00044	YQE_02443	0.891
YQE_08903	YQE_10052	0.891
YQE_08903	YQE_07050	0.891
YQE_05062	YQE_02025	0.891
YQE_05062	YQE_08583	0.891
YQE_10533	YQE_05246	0.891
YQE_10534	YQE_01319	0.891
YQE_10534	YQE_04650	0.891
YQE_10538	YQE_05286	0.891
YQE_00899	YQE_01909	0.891
YQE_00899	YQE_10909	0.891
YQE_10445	YQE_09120	0.891
YQE_10445	YQE_12837	0.891
YQE_10445	YQE_11519	0.891
YQE_10450	YQE_05604	0.891
YQE_10458	YQE_05984	0.891
YQE_10458	YQE_09248	0.891
YQE_10458	YQE_11547	0.891
YQE_10460	YQE_02856	0.891
YQE_10473	YQE_09997	0.891
YQE_10474	YQE_00862	0.891
YQE_10474	YQE_09254	0.891
YQE_10474	YQE_12837	0.891
YQE_10474	YQE_00161	0.891
YQE_10475	YQE_04083	0.891
YQE_10475	YQE_05547	0.891
YQE_10475	YQE_09276	0.891
YQE_10476	YQE_09207	0.891
YQE_10476	YQE_09340	0.891
YQE_03966	YQE_01459	0.891
YQE_03166	YQE_04116	0.891
YQE_03166	YQE_05455	0.891
YQE_03166	YQE_03501	0.891
YQE_00706	YQE_09200	0.891
YQE_01476	YQE_02882	0.891
YQE_02528	YQE_01709	0.891
YQE_09031	YQE_11077	0.891
YQE_09039	YQE_04079	0.891
YQE_02619	YQE_11943	0.891
YQE_02619	YQE_04645	0.891
YQE_10945	YQE_04064	0.891
YQE_10947	YQE_08447	0.891
YQE_10947	YQE_05530	0.891
YQE_10949	YQE_10205	0.891
YQE_10949	YQE_09063	0.891
YQE_10951	YQE_06848	0.891
YQE_10951	YQE_01460	0.891
YQE_11411	YQE_04130	0.891
YQE_11411	YQE_11559	0.891
YQE_11411	YQE_00594	0.891
YQE_11417	YQE_00596	0.891
YQE_11417	YQE_04525	0.891
YQE_11419	YQE_04503	0.891
YQE_11420	YQE_08458	0.891
YQE_10432	YQE_02522	0.891
YQE_00288	YQE_09958	0.891
YQE_02034	YQE_01052	0.891
YQE_02046	YQE_12052	0.891
YQE_02055	YQE_09814	0.891
YQE_02060	YQE_03788	0.891
YQE_02060	YQE_09088	0.891
YQE_02060	YQE_02845	0.891
YQE_02060	YQE_05260	0.891
YQE_02060	YQE_12039	0.891
YQE_02063	YQE_06192	0.891
YQE_02067	YQE_11149	0.891
YQE_02073	YQE_09207	0.891
YQE_02075	YQE_05587	0.891
YQE_02075	YQE_10239	0.891
YQE_02075	YQE_00642	0.891
YQE_02077	YQE_01010	0.891
YQE_02077	YQE_09944	0.891
YQE_02084	YQE_09246	0.891
YQE_02100	YQE_10389	0.891
YQE_02107	YQE_03508	0.891
YQE_01799	YQE_02881	0.891
YQE_01799	YQE_04325	0.891
YQE_01799	YQE_02458	0.891
YQE_00311	YQE_04711	0.891
YQE_04064	YQE_07023	0.891
YQE_04064	YQE_04337	0.891
YQE_04067	YQE_08629	0.891
YQE_04070	YQE_04071	0.891
YQE_04081	YQE_08622	0.891
YQE_04083	YQE_07046	0.891
YQE_04083	YQE_05587	0.891
YQE_04083	YQE_01992	0.891
YQE_04085	YQE_09757	0.891
YQE_04085	YQE_02887	0.891
YQE_04085	YQE_09068	0.891
YQE_04085	YQE_09127	0.891
YQE_04087	YQE_05968	0.891
YQE_04087	YQE_05987	0.891
YQE_04087	YQE_11810	0.891
YQE_04090	YQE_10228	0.891
YQE_04090	YQE_01990	0.891
YQE_04090	YQE_02522	0.891
YQE_04091	YQE_05603	0.891
YQE_04092	YQE_03560	0.891
YQE_04099	YQE_04127	0.891
YQE_04105	YQE_12507	0.891
YQE_04116	YQE_10054	0.891
YQE_04116	YQE_05632	0.891
YQE_04116	YQE_08540	0.891
YQE_04120	YQE_12928	0.891
YQE_04120	YQE_02435	0.891
YQE_04121	YQE_12883	0.891
YQE_04122	YQE_06116	0.891
YQE_04122	YQE_01858	0.891
YQE_04129	YQE_07019	0.891
YQE_04130	YQE_02538	0.891
YQE_10044	YQE_11135	0.891
YQE_10052	YQE_08443	0.891
YQE_10052	YQE_03565	0.891
YQE_10054	YQE_01450	0.891
YQE_10054	YQE_06834	0.891
YQE_10055	YQE_11136	0.891
YQE_10055	YQE_04626	0.891
YQE_10055	YQE_01359	0.891
YQE_10064	YQE_06238	0.891
YQE_10064	YQE_06249	0.891
YQE_10064	YQE_12453	0.891
YQE_10064	YQE_10229	0.891
YQE_10064	YQE_09208	0.891
YQE_10065	YQE_07316	0.891
YQE_10070	YQE_01011	0.891
YQE_10070	YQE_05324	0.891
YQE_10072	YQE_08498	0.891
YQE_10078	YQE_04712	0.891
YQE_10078	YQE_04714	0.891
YQE_10078	YQE_01288	0.891
YQE_10078	YQE_03501	0.891
YQE_10078	YQE_00082	0.891
YQE_10078	YQE_00394	0.891
YQE_10078	YQE_09200	0.891
YQE_10078	YQE_10973	0.891
YQE_10083	YQE_10203	0.891
YQE_10085	YQE_07337	0.891
YQE_10085	YQE_09950	0.891
YQE_00416	YQE_07007	0.891
YQE_01879	YQE_06953	0.891
YQE_01879	YQE_09144	0.891
YQE_10409	YQE_12106	0.891
YQE_09726	YQE_01320	0.891
YQE_04712	YQE_09821	0.891
YQE_04712	YQE_08162	0.891
YQE_04712	YQE_12928	0.891
YQE_04712	YQE_11028	0.891
YQE_04713	YQE_00724	0.891
YQE_04713	YQE_09056	0.891
YQE_04714	YQE_09821	0.891
YQE_04714	YQE_08162	0.891
YQE_04714	YQE_12928	0.891
YQE_04714	YQE_11028	0.891
YQE_04715	YQE_08454	0.891
YQE_04715	YQE_02760	0.891
YQE_04715	YQE_11135	0.891
YQE_04715	YQE_08624	0.891
YQE_04715	YQE_00641	0.891
YQE_04716	YQE_00579	0.891
YQE_12662	YQE_05454	0.891
YQE_12662	YQE_12551	0.891
YQE_12662	YQE_06189	0.891
YQE_12662	YQE_12501	0.891
YQE_12662	YQE_09061	0.891
YQE_12662	YQE_01028	0.891
YQE_12662	YQE_05742	0.891
YQE_02885	YQE_02876	0.891
YQE_02885	YQE_05272	0.891
YQE_02885	YQE_09610	0.891
YQE_02885	YQE_12020	0.891
YQE_05454	YQE_04767	0.891
YQE_05454	YQE_01853	0.891
YQE_05454	YQE_00532	0.891
YQE_05455	YQE_05973	0.891
YQE_05455	YQE_06276	0.891
YQE_05455	YQE_05045	0.891
YQE_05456	YQE_04325	0.891
YQE_05456	YQE_05665	0.891
YQE_05456	YQE_10956	0.891
YQE_05460	YQE_12051	0.891
YQE_05461	YQE_04769	0.891
YQE_05461	YQE_09941	0.891
YQE_05461	YQE_05260	0.891
YQE_05462	YQE_10419	0.891
YQE_05464	YQE_00047	0.891
YQE_02993	YQE_10418	0.891
YQE_02993	YQE_04482	0.891
YQE_08440	YQE_00979	0.891
YQE_08441	YQE_10430	0.891
YQE_08441	YQE_08627	0.891
YQE_08441	YQE_05281	0.891
YQE_08443	YQE_07050	0.891
YQE_08443	YQE_03374	0.891
YQE_08443	YQE_02878	0.891
YQE_08445	YQE_09970	0.891
YQE_08446	YQE_07044	0.891
YQE_08446	YQE_05438	0.891
YQE_08446	YQE_01853	0.891
YQE_08446	YQE_00594	0.891
YQE_08446	YQE_00532	0.891
YQE_08447	YQE_10205	0.891
YQE_08447	YQE_01289	0.891
YQE_08447	YQE_11016	0.891
YQE_08449	YQE_09221	0.891
YQE_08449	YQE_08984	0.891
YQE_08450	YQE_08656	0.891
YQE_08450	YQE_12463	0.891
YQE_08450	YQE_09271	0.891
YQE_08454	YQE_10008	0.891
YQE_08456	YQE_10229	0.891
YQE_08458	YQE_03782	0.891
YQE_09909	YQE_01460	0.891
YQE_09914	YQE_09770	0.891
YQE_09914	YQE_03537	0.891
YQE_09914	YQE_04475	0.891
YQE_09914	YQE_12902	0.891
YQE_00843	YQE_04642	0.891
YQE_00843	YQE_00967	0.891
YQE_01376	YQE_01164	0.891
YQE_01376	YQE_10420	0.891
YQE_05971	YQE_06195	0.891
YQE_05972	YQE_04309	0.891
YQE_05976	YQE_09317	0.891
YQE_05982	YQE_09894	0.891
YQE_05982	YQE_09089	0.891
YQE_05982	YQE_05737	0.891
YQE_05985	YQE_06953	0.891
YQE_05986	YQE_09141	0.891
YQE_05986	YQE_09964	0.891
YQE_02310	YQE_09169	0.891
YQE_02312	YQE_09460	0.891
YQE_02312	YQE_06116	0.891
YQE_02313	YQE_11027	0.891
YQE_02313	YQE_12015	0.891
YQE_00507	YQE_04527	0.891
YQE_03215	YQE_00301	0.891
YQE_03220	YQE_12842	0.891
YQE_03223	YQE_12242	0.891
YQE_07653	YQE_11812	0.891
YQE_07653	YQE_05066	0.891
YQE_07653	YQE_12029	0.891
YQE_00338	YQE_11147	0.891
YQE_00338	YQE_01139	0.891
YQE_00338	YQE_00967	0.891
YQE_02732	YQE_05565	0.891
YQE_07046	YQE_00640	0.891
YQE_07047	YQE_01421	0.891
YQE_07047	YQE_10419	0.891
YQE_07047	YQE_00347	0.891
YQE_07050	YQE_11265	0.891
YQE_07050	YQE_11149	0.891
YQE_07050	YQE_06253	0.891
YQE_07050	YQE_08161	0.891
YQE_07050	YQE_01387	0.891
YQE_00604	YQE_06178	0.891
YQE_01440	YQE_01164	0.891
YQE_01501	YQE_06368	0.891
YQE_01501	YQE_09056	0.891
YQE_01502	YQE_10973	0.891
YQE_01502	YQE_11028	0.891
YQE_01502	YQE_09610	0.891
YQE_01502	YQE_09990	0.891
YQE_00223	YQE_10205	0.891
YQE_00223	YQE_04301	0.891
YQE_03057	YQE_02386	0.891
YQE_03057	YQE_04520	0.891
YQE_03058	YQE_02392	0.891
YQE_00724	YQE_09156	0.891
YQE_00724	YQE_01858	0.891
YQE_00724	YQE_09978	0.891
YQE_11943	YQE_01280	0.891
YQE_11945	YQE_09221	0.891
YQE_11945	YQE_01028	0.891
YQE_00866	YQE_08478	0.891
YQE_12550	YQE_00855	0.891
YQE_12550	YQE_09144	0.891
YQE_12551	YQE_05647	0.891
YQE_12552	YQE_06057	0.891
YQE_01370	YQE_07034	0.891
YQE_03192	YQE_03193	0.891
YQE_00646	YQE_12964	0.891
YQE_00647	YQE_10419	0.891
YQE_03368	YQE_08619	0.891
YQE_03374	YQE_11790	0.891
YQE_03374	YQE_11812	0.891
YQE_03374	YQE_00343	0.891
YQE_03374	YQE_02458	0.891
YQE_04171	YQE_09178	0.891
YQE_00596	YQE_00105	0.891
YQE_00515	YQE_09254	0.891
YQE_00516	YQE_04360	0.891
YQE_10389	YQE_03560	0.891
YQE_00301	YQE_03788	0.891
YQE_00301	YQE_04738	0.891
YQE_00301	YQE_12807	0.891
YQE_03030	YQE_07626	0.891
YQE_10430	YQE_10233	0.891
YQE_10430	YQE_05316	0.891
YQE_02387	YQE_12501	0.891
YQE_02387	YQE_08507	0.891
YQE_02392	YQE_11156	0.891
YQE_02396	YQE_09047	0.891
YQE_02396	YQE_09068	0.891
YQE_02396	YQE_12804	0.891
YQE_06914	YQE_04344	0.891
YQE_06914	YQE_01720	0.891
YQE_06915	YQE_11147	0.891
YQE_06919	YQE_12838	0.891
YQE_06920	YQE_06107	0.891
YQE_06928	YQE_10642	0.891
YQE_06931	YQE_02925	0.891
YQE_06944	YQE_10663	0.891
YQE_06944	YQE_01900	0.891
YQE_06946	YQE_12842	0.891
YQE_06946	YQE_02460	0.891
YQE_06946	YQE_12133	0.891
YQE_06947	YQE_08656	0.891
YQE_06953	YQE_08638	0.891
YQE_06953	YQE_06217	0.891
YQE_06953	YQE_01900	0.891
YQE_06964	YQE_08631	0.891
YQE_06973	YQE_08676	0.891
YQE_06986	YQE_09289	0.891
YQE_06986	YQE_05251	0.891
YQE_06986	YQE_05345	0.891
YQE_06986	YQE_12983	0.891
YQE_06987	YQE_12500	0.891
YQE_06991	YQE_11803	0.891
YQE_06991	YQE_11157	0.891
YQE_06991	YQE_07935	0.891
YQE_06991	YQE_06369	0.891
YQE_06991	YQE_08541	0.891
YQE_06993	YQE_09643	0.891
YQE_06993	YQE_11963	0.891
YQE_07002	YQE_01090	0.891
YQE_07005	YQE_09993	0.891
YQE_07011	YQE_09826	0.891
YQE_07011	YQE_00642	0.891
YQE_07012	YQE_02777	0.891
YQE_07013	YQE_09290	0.891
YQE_07013	YQE_12952	0.891
YQE_07019	YQE_05563	0.891
YQE_07022	YQE_05386	0.891
YQE_07025	YQE_05297	0.891
YQE_07033	YQE_09189	0.891
YQE_07034	YQE_11963	0.891
YQE_07038	YQE_06062	0.891
YQE_07038	YQE_09540	0.891
YQE_00622	YQE_00610	0.891
YQE_00622	YQE_08504	0.891
YQE_09757	YQE_06067	0.891
YQE_09758	YQE_09111	0.891
YQE_09758	YQE_08483	0.891
YQE_09764	YQE_05249	0.891
YQE_09767	YQE_03527	0.891
YQE_09767	YQE_12208	0.891
YQE_09770	YQE_06116	0.891
YQE_09789	YQE_06281	0.891
YQE_09790	YQE_05345	0.891
YQE_09794	YQE_06177	0.891
YQE_09794	YQE_06179	0.891
YQE_09794	YQE_02872	0.891
YQE_09794	YQE_10909	0.891
YQE_09799	YQE_06371	0.891
YQE_09801	YQE_09651	0.891
YQE_09811	YQE_01853	0.891
YQE_09813	YQE_05597	0.891
YQE_09813	YQE_09131	0.891
YQE_09813	YQE_09167	0.891
YQE_09813	YQE_02629	0.891
YQE_09820	YQE_06125	0.891
YQE_09821	YQE_09231	0.891
YQE_09821	YQE_09978	0.891
YQE_09826	YQE_12467	0.891
YQE_09832	YQE_11033	0.891
YQE_09834	YQE_07555	0.891
YQE_09835	YQE_06189	0.891
YQE_09842	YQE_12893	0.891
YQE_09856	YQE_09883	0.891
YQE_09856	YQE_08540	0.891
YQE_09861	YQE_00976	0.891
YQE_09861	YQE_05593	0.891
YQE_09861	YQE_05656	0.891
YQE_09866	YQE_03508	0.891
YQE_09866	YQE_05443	0.891
YQE_09866	YQE_11550	0.891
YQE_09868	YQE_04314	0.891
YQE_09868	YQE_00925	0.891
YQE_09872	YQE_09987	0.891
YQE_09874	YQE_10241	0.891
YQE_09874	YQE_05228	0.891
YQE_09875	YQE_05421	0.891
YQE_09877	YQE_06221	0.891
YQE_09882	YQE_11266	0.891
YQE_09882	YQE_11010	0.891
YQE_09883	YQE_01546	0.891
YQE_09883	YQE_12459	0.891
YQE_09883	YQE_05656	0.891
YQE_09883	YQE_07105	0.891
YQE_09883	YQE_09978	0.891
YQE_09883	YQE_12036	0.891
YQE_09886	YQE_04593	0.891
YQE_09886	YQE_05665	0.891
YQE_09886	YQE_11511	0.891
YQE_09886	YQE_00443	0.891
YQE_09886	YQE_08687	0.891
YQE_09891	YQE_07320	0.891
YQE_09891	YQE_05608	0.891
YQE_09894	YQE_05341	0.891
YQE_01867	YQE_03530	0.891
YQE_00393	YQE_09244	0.891
YQE_04593	YQE_02881	0.891
YQE_04593	YQE_05532	0.891
YQE_04593	YQE_12886	0.891
YQE_07316	YQE_02921	0.891
YQE_07320	YQE_06143	0.891
YQE_07320	YQE_09068	0.891
YQE_07320	YQE_09256	0.891
YQE_07321	YQE_03781	0.891
YQE_07321	YQE_07625	0.891
YQE_07321	YQE_12091	0.891
YQE_07321	YQE_06855	0.891
YQE_07330	YQE_06116	0.891
YQE_07330	YQE_06253	0.891
YQE_07330	YQE_12457	0.891
YQE_07330	YQE_05656	0.891
YQE_07330	YQE_12906	0.891
YQE_07330	YQE_12020	0.891
YQE_03397	YQE_08629	0.891
YQE_03398	YQE_05651	0.891
YQE_04677	YQE_00157	0.891
YQE_02881	YQE_05632	0.891
YQE_02881	YQE_12913	0.891
YQE_02883	YQE_08627	0.891
YQE_02883	YQE_05281	0.891
YQE_02883	YQE_08687	0.891
YQE_00855	YQE_06098	0.891
YQE_00855	YQE_01028	0.891
YQE_00855	YQE_00594	0.891
YQE_03890	YQE_05319	0.891
YQE_03890	YQE_05046	0.891
YQE_03891	YQE_02460	0.891
YQE_09440	YQE_05576	0.891
YQE_09444	YQE_04384	0.891
YQE_09457	YQE_06167	0.891
YQE_09460	YQE_03784	0.891
YQE_09460	YQE_08624	0.891
YQE_09460	YQE_06116	0.891
YQE_09460	YQE_09313	0.891
YQE_09460	YQE_03191	0.891
YQE_09462	YQE_06108	0.891
YQE_09462	YQE_09951	0.891
YQE_09462	YQE_08517	0.891
YQE_04640	YQE_04335	0.891
YQE_04640	YQE_01319	0.891
YQE_04641	YQE_04335	0.891
YQE_04641	YQE_01319	0.891
YQE_04642	YQE_04337	0.891
YQE_00580	YQE_03527	0.891
YQE_00580	YQE_11517	0.891
YQE_00580	YQE_06833	0.891
YQE_11264	YQE_12466	0.891
YQE_11265	YQE_08498	0.891
YQE_11267	YQE_12501	0.891
YQE_11267	YQE_09221	0.891
YQE_11267	YQE_12876	0.891
YQE_11267	YQE_12971	0.891
YQE_11267	YQE_01992	0.891
YQE_00376	YQE_00618	0.891
YQE_06367	YQE_05561	0.891
YQE_07544	YQE_06099	0.891
YQE_07544	YQE_06221	0.891
YQE_07544	YQE_02873	0.891
YQE_07544	YQE_05643	0.891
YQE_07544	YQE_09127	0.891
YQE_07544	YQE_00240	0.891
YQE_07552	YQE_05534	0.891
YQE_07555	YQE_09140	0.891
YQE_04814	YQE_00560	0.891
YQE_00385	YQE_01320	0.891
YQE_06358	YQE_12193	0.891
YQE_10005	YQE_02854	0.891
YQE_10014	YQE_00172	0.891
YQE_10014	YQE_08685	0.891
YQE_10014	YQE_00573	0.891
YQE_00733	YQE_00169	0.891
YQE_04311	YQE_07095	0.891
YQE_04314	YQE_06116	0.891
YQE_04314	YQE_08161	0.891
YQE_04315	YQE_06116	0.891
YQE_04315	YQE_01359	0.891
YQE_04315	YQE_06355	0.891
YQE_04317	YQE_11149	0.891
YQE_04317	YQE_05545	0.891
YQE_04317	YQE_02435	0.891
YQE_04317	YQE_02457	0.891
YQE_04325	YQE_01841	0.891
YQE_04325	YQE_05632	0.891
YQE_04325	YQE_08160	0.891
YQE_04326	YQE_12040	0.891
YQE_04359	YQE_00923	0.891
YQE_04359	YQE_03854	0.891
YQE_04360	YQE_12459	0.891
YQE_04369	YQE_06180	0.891
YQE_04372	YQE_03510	0.891
YQE_04383	YQE_11790	0.891
YQE_04383	YQE_00641	0.891
YQE_04384	YQE_05347	0.891
YQE_04384	YQE_01853	0.891
YQE_04421	YQE_09096	0.891
YQE_03501	YQE_03527	0.891
YQE_03501	YQE_02876	0.891
YQE_03508	YQE_11819	0.891
YQE_03510	YQE_06177	0.891
YQE_03510	YQE_09962	0.891
YQE_03511	YQE_01429	0.891
YQE_03520	YQE_03782	0.891
YQE_03520	YQE_06252	0.891
YQE_03520	YQE_12462	0.891
YQE_03520	YQE_01290	0.891
YQE_03527	YQE_08624	0.891
YQE_03527	YQE_02876	0.891
YQE_03527	YQE_09990	0.891
YQE_03527	YQE_12134	0.891
YQE_03537	YQE_10197	0.891
YQE_03541	YQE_06116	0.891
YQE_03541	YQE_05563	0.891
YQE_01319	YQE_03187	0.891
YQE_00082	YQE_05322	0.891
YQE_00082	YQE_12886	0.891
YQE_00082	YQE_12173	0.891
YQE_00083	YQE_10219	0.891
YQE_02760	YQE_06117	0.891
YQE_00110	YQE_09056	0.891
YQE_01450	YQE_01841	0.891
YQE_01450	YQE_05632	0.891
YQE_01450	YQE_00464	0.891
YQE_01450	YQE_09990	0.891
YQE_11136	YQE_02450	0.891
YQE_11145	YQE_01139	0.891
YQE_11790	YQE_11149	0.891
YQE_11790	YQE_00394	0.891
YQE_11790	YQE_03784	0.891
YQE_11790	YQE_05532	0.891
YQE_11790	YQE_08531	0.891
YQE_11803	YQE_05044	0.891
YQE_11805	YQE_09208	0.891
YQE_11808	YQE_12454	0.891
YQE_11810	YQE_02629	0.891
YQE_11812	YQE_08558	0.891
YQE_11812	YQE_05299	0.891
YQE_11812	YQE_05747	0.891
YQE_11828	YQE_03776	0.891
YQE_11828	YQE_09974	0.891
YQE_11828	YQE_08528	0.891
YQE_11830	YQE_05569	0.891
YQE_11831	YQE_09541	0.891
YQE_11831	YQE_05747	0.891
YQE_11832	YQE_05583	0.891
YQE_02712	YQE_05112	0.891
YQE_08656	YQE_05609	0.891
YQE_07375	YQE_09239	0.891
YQE_11149	YQE_03782	0.891
YQE_00394	YQE_12984	0.891
YQE_07932	YQE_05532	0.891
YQE_07935	YQE_02889	0.891
YQE_07935	YQE_12449	0.891
YQE_07935	YQE_10199	0.891
YQE_07935	YQE_05754	0.891
YQE_01136	YQE_06140	0.891
YQE_01137	YQE_00443	0.891
YQE_01137	YQE_09357	0.891
YQE_03749	YQE_12105	0.891
YQE_00242	YQE_08629	0.891
YQE_04172	YQE_00967	0.891
YQE_02818	YQE_03772	0.891
YQE_01192	YQE_04567	0.891
YQE_01192	YQE_02483	0.891
YQE_01421	YQE_01891	0.891
YQE_00979	YQE_01847	0.891
YQE_00349	YQE_10650	0.891
YQE_00349	YQE_01139	0.891
YQE_09705	YQE_02897	0.891
YQE_09705	YQE_06155	0.891
YQE_09705	YQE_10241	0.891
YQE_09705	YQE_05341	0.891
YQE_09705	YQE_05372	0.891
YQE_09705	YQE_12807	0.891
YQE_02740	YQE_02629	0.891
YQE_02741	YQE_04290	0.891
YQE_02742	YQE_02629	0.891
YQE_02752	YQE_01850	0.891
YQE_02756	YQE_04567	0.891
YQE_03772	YQE_12906	0.891
YQE_03772	YQE_09643	0.891
YQE_03774	YQE_05531	0.891
YQE_03775	YQE_08485	0.891
YQE_03776	YQE_12164	0.891
YQE_03781	YQE_09248	0.891
YQE_03781	YQE_05421	0.891
YQE_03781	YQE_05754	0.891
YQE_03782	YQE_06277	0.891
YQE_03782	YQE_02878	0.891
YQE_03782	YQE_12905	0.891
YQE_03782	YQE_09978	0.891
YQE_03783	YQE_04735	0.891
YQE_03783	YQE_12058	0.891
YQE_03788	YQE_00263	0.891
YQE_03788	YQE_09941	0.891
YQE_03796	YQE_04488	0.891
YQE_03804	YQE_06190	0.891
YQE_03804	YQE_08677	0.891
YQE_03806	YQE_09275	0.891
YQE_03808	YQE_09315	0.891
YQE_03808	YQE_02447	0.891
YQE_03809	YQE_04289	0.891
YQE_03809	YQE_09131	0.891
YQE_03810	YQE_09089	0.891
YQE_03810	YQE_09208	0.891
YQE_03817	YQE_09168	0.891
YQE_03832	YQE_11521	0.891
YQE_03832	YQE_01100	0.891
YQE_03840	YQE_05438	0.891
YQE_03844	YQE_12490	0.891
YQE_03848	YQE_06281	0.891
YQE_03848	YQE_05647	0.891
YQE_10635	YQE_04738	0.891
YQE_10662	YQE_06167	0.891
YQE_10662	YQE_05261	0.891
YQE_10670	YQE_04626	0.891
YQE_10670	YQE_08528	0.891
YQE_02886	YQE_05411	0.891
YQE_02887	YQE_05386	0.891
YQE_02888	YQE_06369	0.891
YQE_02888	YQE_05340	0.891
YQE_02889	YQE_05386	0.891
YQE_02889	YQE_08541	0.891
YQE_02897	YQE_05260	0.891
YQE_12527	YQE_09182	0.891
YQE_07531	YQE_05236	0.891
YQE_07533	YQE_06170	0.891
YQE_08591	YQE_05044	0.891
YQE_08592	YQE_04767	0.891
YQE_08598	YQE_11001	0.891
YQE_08624	YQE_03565	0.891
YQE_08627	YQE_12886	0.891
YQE_08627	YQE_12905	0.891
YQE_08627	YQE_12221	0.891
YQE_08628	YQE_01719	0.891
YQE_08628	YQE_05047	0.891
YQE_08631	YQE_06258	0.891
YQE_08638	YQE_10240	0.891
YQE_08640	YQE_09047	0.891
YQE_08640	YQE_05044	0.891
YQE_08640	YQE_01977	0.891
YQE_02922	YQE_05333	0.891
YQE_02923	YQE_08478	0.891
YQE_02924	YQE_09054	0.891
YQE_02925	YQE_02774	0.891
YQE_06369	YQE_02872	0.891
YQE_06369	YQE_05755	0.891
YQE_06370	YQE_00240	0.891
YQE_04265	YQE_08478	0.891
YQE_04265	YQE_12037	0.891
YQE_04268	YQE_12477	0.891
YQE_04502	YQE_11010	0.891
YQE_04505	YQE_01281	0.891
YQE_04505	YQE_00750	0.891
YQE_04507	YQE_10239	0.891
YQE_06051	YQE_08483	0.891
YQE_06057	YQE_05742	0.891
YQE_06067	YQE_06180	0.891
YQE_06075	YQE_11559	0.891
YQE_06088	YQE_06243	0.891
YQE_06088	YQE_12937	0.891
YQE_06089	YQE_09111	0.891
YQE_06093	YQE_01836	0.891
YQE_06097	YQE_05597	0.891
